property_id,property_name_en,property_name_zh,typology_code,typology_label,label_status,baseline_final_status,current_status,final_label_status_after_critical_review,confidence_band,confidence_score,criteria_used,criteria_evidence_summary,brief_synthesis_evidence_summary,phase1d_metadata_evidence,ftg_theme_evidence,ftg_chrono_evidence,typology_specific_rationale,why_core_or_probable_or_candidate,false_positive_check,contradictory_evidence_summary,human_anchor_used,negative_anchor_rule_used,boundary_case_rule_used,critical_review_result,critical_review_reason,review_queue_reason,non_main_signal_type,research_note,phase2b_5_user_decision_verbatim,phase2b_5_user_note,phase2b_6_previous_status,phase2b_6_rule_version,phase2b_6_change_source,phase2b_7_previous_status,phase2b_7_rule_version,phase2b_7_change_source,phase2b_7_user_decision_verbatim,phase2b_7_user_note,phase2b_8b_previous_status,phase2b_8b_rule_version,phase2b_8b_change_source,phase2b_8b_user_decision_verbatim,phase2b_8b_user_note,t13_fit_class,t13_main_fit_sensitivity,iteration_last_changed,rule_version,codebook_version,phase2b_2_rule_version,phase2b_4_previous_status,phase2b_4_rule_version,phase2b_5_previous_status,phase2b_5_rule_version,phase2b_5_change_source
400,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",布达佩斯（多瑙河两岸、布达城堡区和安德拉什大街）,T09_MILITARY,Military properties,probable_label,candidate_label,candidate_label,candidate_label,medium,0.63,iv,criteria iv intersects with rule signals for T09_MILITARY; criteria_txt=(ii)(iv),brief-synthesis text cues: castle | criteria signal: iv,Article1=Site,theme cues: castle,none_identified,label-specific OUV proxy terms found: castle | criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,T09 wall/conflict wording appears incidental or background,T09 wall/conflict wording appears incidental or background; high-risk typology; T09 wall/conflict wording appears incidental or background,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
400,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",布达佩斯（多瑙河两岸、布达城堡区和安德拉什大街）,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,"Cultural landscapes, parks and gardens",probable_label,candidate_label,candidate_label,candidate_label,medium,0.57,ii; iv,"criteria ii, iv intersects with rule signals for T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; criteria_txt=(ii)(iv)","brief-synthesis text cues: landscape | criteria signal: ii, iv",Article1=Site; cultural_landscape_flag=false,none_identified,none_identified,"label-specific OUV proxy terms found: landscape | criteria-aware gate supported by criteria ii, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,T10 requires formal landscape/garden/park or central landscape value,T10 requires formal landscape/garden/park or central landscape value; T10 requires formal landscape/garden/park or central landscape value,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
401,Old Village of Hollókő and its Surroundings,霍洛克古村落及其周边,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,candidate_label,candidate_label,candidate_label,candidate_label,low,0.49,,no relevant criteria signal identified for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(v),brief-synthesis text cues: villa,Article1=Group of Buildings,"theme cues: building, buildings, monument, monuments",none_identified,label-specific OUV proxy terms found: villa,"secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
401,Old Village of Hollókő and its Surroundings,霍洛克古村落及其周边,T14_MODERN,Modern heritage,candidate_label,candidate_label,candidate_label,candidate_label,low,0.39,,no relevant criteria signal identified for T14_MODERN; criteria_txt=(v),brief-synthesis text cues: 20th century,Article1=Group of Buildings,none_identified,none_identified,label-specific OUV proxy terms found: 20th century,"secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
404,"Acropolis, Athens",雅典卫城,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.7,i; ii; iii; iv; vi,"criteria i, ii, iii, iv, vi intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(ii)(iii)(iv)(vi)","brief-synthesis text cues: symbol, civilization | criteria signal: i, ii, iii, iv, vi",Article1=Monument,"theme cues: memorial, commemorative",none_identified,"label-specific OUV proxy terms found: symbol, civilization | criteria-aware gate supported by criteria i, ii, iii, iv, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
411,Pre-Hispanic City and National Park of Palenque,帕伦克古城和国家公园,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,probable_label,probable_label,candidate_label,candidate_label,medium,0.72,i; ii; iv,"criteria i, ii, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: building, buildings | criteria signal: i, ii, iv",Article1=Site,"theme cues: architecture, building, buildings, monument, monuments",none_identified,"label-specific OUV proxy terms found: building, buildings | criteria-aware gate supported by criteria i, ii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,candidate_label,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,1,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
411,Pre-Hispanic City and National Park of Palenque,帕伦克古城和国家公园,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.7,i; ii; iii; iv,"criteria i, ii, iii, iv intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: civilization, national | criteria signal: i, ii, iii, iv",Article1=Site,"theme cues: memorial, commemorative",chrono cues: cult,"label-specific OUV proxy terms found: civilization, national | criteria-aware gate supported by criteria i, ii, iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,political_idea_or_identity_site,medium,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
412,Historic Centre of Mexico City and Xochimilco,墨西哥城与赫霍奇米尔科历史中心,T01_ARCHAEOLOGICAL,Archaeological heritage,probable_label,candidate_label,candidate_label,candidate_label,medium,0.63,iii; iv,"criteria iii, iv intersects with rule signals for T01_ARCHAEOLOGICAL; criteria_txt=(ii)(iii)(iv)(v)","brief-synthesis text cues: ruins | criteria signal: iii, iv",Article1=Site,theme cues: site,none_identified,"label-specific OUV proxy terms found: ruins | criteria-aware gate supported by criteria iii, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,living historic city evidence is not enough for T01,living historic city evidence is not enough for T01; high-risk typology; living historic city evidence is not enough for T01,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
412,Historic Centre of Mexico City and Xochimilco,墨西哥城与赫霍奇米尔科历史中心,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,core_label,core_label,candidate_label,candidate_label,high,0.82,ii; iv,"criteria ii, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(ii)(iii)(iv)(v)","brief-synthesis text cues: building, buildings, cathedral, temple, built | criteria signal: ii, iv",Article1=Site,"theme cues: architecture, building, buildings, monument, monuments",none_identified,"label-specific OUV proxy terms found: building, buildings, cathedral, temple, built | criteria-aware gate supported by criteria ii, iv",central OUV-relevant typology evidence with criteria or human calibration support,passed,none_identified,none,none,none,phase2b_2_adjusted,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,candidate_label,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,1,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
412,Historic Centre of Mexico City and Xochimilco,墨西哥城与赫霍奇米尔科历史中心,T11_CULTURAL_ROUTES,Cultural routes,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,ii; iv,"criteria ii, iv intersects with rule signals for T11_CULTURAL_ROUTES; criteria_txt=(ii)(iii)(iv)(v)","brief-synthesis text cues: canal | criteria signal: ii, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: canal | criteria-aware gate supported by criteria ii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T11 downgraded: route association exists but route/network typology is not central.,high-risk typology; T11 downgraded: route association exists but route/network typology is not central.,candidate_label,T11 downgraded: route association exists but route/network typology is not central.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,3,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
414,Pre-Hispanic City of Teotihuacan,特奥蒂瓦坎,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,core_label,core_label,candidate_label,candidate_label,high,0.8,i; ii; iii; iv; vi,"criteria i, ii, iii, iv, vi intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(ii)(iii)(iv)(vi)","brief-synthesis text cues: symbol, symbolic | criteria signal: i, ii, iii, iv, vi",Article1=Group of Buildings,"theme cues: memorial, commemorative, sacred",chrono cues: cult,"label-specific OUV proxy terms found: symbol, symbolic | criteria-aware gate supported by criteria i, ii, iii, iv, vi",central OUV-relevant typology evidence with criteria or human calibration support,passed,none_identified,none,none,none,phase2b_4_adjusted,Phase 2B.4 user_review_decision: downgrade_to_candidate,high-risk typology; Phase 2B.4 user_review_decision: downgrade_to_candidate,candidate_label,,downgrade_to_candidate,和宗教、精神信仰关系更密切,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,core_label,phase2b_4_user_review_and_residual_scan_v1.0,candidate_label,,
415,Historic Centre of Oaxaca and Archaeological Site of Monte Albán,瓦哈卡历史中心与阿尔班山考古遗址,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,core_label,core_label,candidate_label,candidate_label,high,0.9,i; ii; iv,"criteria i, ii, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: architectural, building, buildings, built | criteria signal: i, ii, iv",Article1=Site,"theme cues: architecture, building, buildings, monument, monuments",none_identified,"label-specific OUV proxy terms found: architectural, building, buildings, built | criteria-aware gate supported by criteria i, ii, iv",central OUV-relevant typology evidence with criteria or human calibration support,passed,none_identified,none,none,none,phase2b_2_adjusted,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,candidate_label,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,1,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
