property_id,whc_official_url,property_name_en,property_name_zh,inscription_year,region_en,states_name_en,whc_category,core_typology_codes,probable_typology_codes,candidate_typology_codes,main_typology_count,candidate_typology_count,needs_review_count,review_priority,notes
433,https://whc.unesco.org/en/list/433,Bahla Fort,巴赫莱要塞,1987,Arab States,Oman,C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS; T09_MILITARY,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
434,https://whc.unesco.org/en/list/434,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn",巴特•库特姆和艾因考古遗址,1988,Arab States,Oman,C,T01_ARCHAEOLOGICAL,T05_SETTLEMENTS; T12_BURIAL,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
437,https://whc.unesco.org/en/list/437,Mount Taishan,泰山,1987,Asia and the Pacific,China,C/N,T07_RELIGIOUS,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T13_SYMBOLIC_MEMORIAL,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
438,https://whc.unesco.org/en/list/438,The Great Wall,长城,1987,Asia and the Pacific,China,C,T09_MILITARY,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T13_SYMBOLIC_MEMORIAL,1,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
439,https://whc.unesco.org/en/list/439,Imperial Palaces of the Ming and Qing Dynasties in Beijing and Shenyang,明清故宫（北京故宫、沈阳故宫）,1987,Asia and the Pacific,China,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T13_SYMBOLIC_MEMORIAL,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
440,https://whc.unesco.org/en/list/440,Mogao Caves,莫高窟,1987,Asia and the Pacific,China,C,T02_ROCK_ART; T07_RELIGIOUS,,T11_CULTURAL_ROUTES,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
441,https://whc.unesco.org/en/list/441,Mausoleum of the First Qin Emperor,秦始皇陵及兵马俑坑,1987,Asia and the Pacific,China,C,T01_ARCHAEOLOGICAL; T12_BURIAL,,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
442,https://whc.unesco.org/en/list/442,Monticello and the University of Virginia in Charlottesville,夏洛茨维尔的蒙蒂塞洛和弗吉尼亚大学,1987,Europe and North America,United States of America,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T13_SYMBOLIC_MEMORIAL,,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
444,https://whc.unesco.org/en/list/444,Ksar of Ait-Ben-Haddou,阿伊特•本•哈杜筑垒村,1987,Arab States,Morocco,C,,T05_SETTLEMENTS; T06_VERNACULAR; T09_MILITARY,T04_HISTORIC_BUILDINGS_ENSEMBLES,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
445,https://whc.unesco.org/en/list/445,Brasilia,巴西利亚,1987,Latin America and the Caribbean,Brazil,C,,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
447,https://whc.unesco.org/en/list/447,Ulu r u-Kata Tju t a National Park,乌卢鲁－卡塔曲塔国家公园,1987,Asia and the Pacific,Australia,C/N,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,,T13_SYMBOLIC_MEMORIAL,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
448,https://whc.unesco.org/en/list/448,Nemrut Dağ,内姆鲁特达格,1987,Europe and North America,Türkiye,C,,T12_BURIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,1,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
449,https://whc.unesco.org/en/list/449,Peking Man Site at Zhoukoudian,周口店北京人遗址,1987,Asia and the Pacific,China,C,T03_FOSSIL_HOMINID,T01_ARCHAEOLOGICAL,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
450,https://whc.unesco.org/en/list/450,Sacred City of Kandy,康提圣城,1988,Asia and the Pacific,Sri Lanka,C,T07_RELIGIOUS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
451,https://whc.unesco.org/en/list/451,Old Town of Galle and its Fortifications,加勒老城及其堡垒,1988,Asia and the Pacific,Sri Lanka,C,T05_SETTLEMENTS,T09_MILITARY,T04_HISTORIC_BUILDINGS_ENSEMBLES,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
454,https://whc.unesco.org/en/list/454,Mount Athos,阿索斯山,1988,Europe and North America,Greece,C/N,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T05_SETTLEMENTS; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
455,https://whc.unesco.org/en/list/455,Meteora,曼代奥拉,1988,Europe and North America,Greece,C/N,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T05_SETTLEMENTS; T13_SYMBOLIC_MEMORIAL,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
456,https://whc.unesco.org/en/list/456,Paleochristian and Byzantine Monuments of Thessalonika,塞萨洛尼基古建筑,1988,Europe and North America,Greece,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
460,https://whc.unesco.org/en/list/460,Trinidad and the Valley de los Ingenios,特立尼达和洛斯因赫尼奥斯山谷,1988,Latin America and the Caribbean,Cuba,C,,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
474,https://whc.unesco.org/en/list/474,Hortobágy National Park - the Puszta,霍尔托巴吉国家公园,1999,Europe and North America,Hungary,C,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T05_SETTLEMENTS; T08_AGRI_INDUSTRIAL_TECH,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
479,https://whc.unesco.org/en/list/479,Town of Luang Prabang,琅勃拉邦的古城,1995,Asia and the Pacific,Lao People's Democratic Republic,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T06_VERNACULAR,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
481,https://whc.unesco.org/en/list/481,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,占巴塞文化景观内的瓦普庙和相关古民居,2001,Asia and the Pacific,Lao People's Democratic Republic,C,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T07_RELIGIOUS,T01_ARCHAEOLOGICAL,4,1,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
482,https://whc.unesco.org/en/list/482,Historic Town of Guanajuato and Adjacent Mines,瓜纳托历史名城及周围矿藏,1988,Latin America and the Caribbean,Mexico,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T05_SETTLEMENTS; T07_RELIGIOUS; T08_AGRI_INDUSTRIAL_TECH,T13_SYMBOLIC_MEMORIAL,4,1,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
483,https://whc.unesco.org/en/list/483,Pre-Hispanic City of Chichen-Itza,奇琴伊察古城,1988,Latin America and the Caribbean,Mexico,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T05_SETTLEMENTS; T07_RELIGIOUS,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
484,https://whc.unesco.org/en/list/484,Xanthos-Letoon,桑索斯和莱顿,1988,Europe and North America,Türkiye,C,,T05_SETTLEMENTS; T12_BURIAL,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
485,https://whc.unesco.org/en/list/485,Hierapolis-Pamukkale,赫拉波利斯和帕穆克卡莱,1988,Europe and North America,Türkiye,C/N,T04_HISTORIC_BUILDINGS_ENSEMBLES,T01_ARCHAEOLOGICAL; T07_RELIGIOUS,T05_SETTLEMENTS; T08_AGRI_INDUSTRIAL_TECH; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,3,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
488,https://whc.unesco.org/en/list/488,Tower of London,伦敦塔,1988,Europe and North America,United Kingdom of Great Britain and Northern Ireland,C,,T09_MILITARY,T04_HISTORIC_BUILDINGS_ENSEMBLES; T13_SYMBOLIC_MEMORIAL,1,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
491,https://whc.unesco.org/en/list/491,Sanctuary of Asklepios at Epidaurus,埃皮达鲁斯考古遗址,1988,Europe and North America,Greece,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
492,https://whc.unesco.org/en/list/492,Taos Pueblo,陶斯印第安村,1992,Europe and North America,United States of America,C,,T05_SETTLEMENTS; T06_VERNACULAR,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
